13476.73333,5.524615385,2332.4,26.84,13476.73333,5.524615385,2332.4,16.326,13476.73333,2.82,2332.4,26.84,13476.73333,3.208097786,2332.4,26.84,13476.73333,5.524615385,6,26.84,13476.73333,5.524615385,2332.4,26.84,1.03,0,0,0,0,0
13976.16667,5.524615385,2379.1,26.757,13976.16667,5.524615385,2379.1,16.368,13976.16667,2.82,2379.1,26.757,13976.16667,3.208097786,2379.1,26.757,13976.16667,5.524615385,5.3,26.757,13976.16667,5.524615385,2379.1,26.757,0.99,0,0,0,0,0
14910.1,5.524615385,2447.7,26.793,14910.1,5.524615385,2447.7,16.447,14910.1,2.82,2447.7,26.793,14910.1,3.208097786,2447.7,26.793,14910.1,5.524615385,4.7,26.793,14910.1,5.524615385,2447.7,26.793,1.35,0,0,0,0,0
14958.56667,5.524615385,2488.1,26.757,14958.56667,5.524615385,2488.1,16.513,14958.56667,2.82,2488.1,26.757,14958.56667,3.208097786,2488.1,26.757,14958.56667,5.524615385,4.4,26.757,14958.56667,5.524615385,2488.1,26.757,1.5,0,0,0,0,0
15118.26667,5.524615385,2521.4,26.777,15118.26667,5.524615385,2521.4,16.635,15118.26667,2.82,2521.4,26.777,15118.26667,3.208097786,2521.4,26.777,15118.26667,5.524615385,4.1,26.777,15118.26667,5.524615385,2521.4,26.777,1.94,0,0,0,0,0
15748.04287,5.524615385,2535.5,26.857,15748.04287,5.524615385,2535.5,16.801,15748.04287,2.82,2535.5,26.857,15748.04287,3.208097786,2535.5,26.857,15748.04287,5.524615385,4.2,26.857,15748.04287,5.524615385,2535.5,26.857,2.36,0,0,0,0,0
16304.09071,5.524615385,2523.9,26.86,16304.09071,5.524615385,2523.9,16.969,16304.09071,2.82,2523.9,26.86,16304.09071,3.208097786,2523.9,26.86,16304.09071,5.524615385,4,26.86,16304.09071,5.524615385,2523.9,26.86,2.48,0,0,0,0,0
16565.85259,5.539230769,2543.8,27.037,16565.85259,5.539230769,2543.8,17.068,16565.85259,2.82,2543.8,27.037,16565.85259,3.216584817,2543.8,27.037,16565.85259,5.539230769,4.2,27.037,16565.85259,5.539230769,2543.8,27.037,2.69,0,0,0,0,0
16879.0387,5.568461538,2540.6,27.317,16879.0387,5.568461538,2540.6,17.287,16879.0387,2.82,2540.6,27.317,16879.0387,3.23355888,2540.6,27.317,16879.0387,5.568461538,4.1,27.317,16879.0387,5.568461538,2540.6,27.317,2.81,0,0,0,0,0
16292.33333,5.583076923,2582.1,27.55,16292.33333,5.583076923,2582.1,17.354,16292.33333,2.82,2582.1,27.55,16292.33333,3.242045911,2582.1,27.55,16292.33333,5.583076923,4.1,27.55,16292.33333,5.583076923,2582.1,27.55,2.93,0,0,0,0,0
17210.7,6.021538462,2597.9,27.777,17210.7,6.021538462,2597.9,17.597,17210.7,2.987,2597.9,27.777,17210.7,3.496656846,2597.9,27.777,17210.7,6.021538462,3.9,27.777,17210.7,6.021538462,2597.9,27.777,2.93,0,0,0,0,0
17962.4,6.138461538,2591.7,28.013,17962.4,6.138461538,2591.7,17.717,17962.4,3.07,2591.7,28.013,17962.4,3.564553096,2591.7,28.013,17962.4,6.138461538,4.1,28.013,17962.4,6.138461538,2591.7,28.013,3,0,0,0,0,0
17768.36667,6.138461538,2616.6,28.263,17768.36667,6.138461538,2616.6,17.824,17768.36667,3.07,2616.6,28.263,17768.36667,3.564553096,2616.6,28.263,17768.36667,6.138461538,4.2,28.263,17768.36667,6.138461538,2616.6,28.263,3.23,0,0,0,0,0
17543.23333,6.138461538,2589.1,28.4,17543.23333,6.138461538,2589.1,17.825,17543.23333,3.047,2589.1,28.4,17543.23333,3.564553096,2589.1,28.4,17543.23333,6.138461538,4.9,28.4,17543.23333,6.138461538,2589.1,28.4,3.25,0,0,0,0,0
17786.66667,6.138461538,2519,28.737,17786.66667,6.138461538,2519,18.02,17786.66667,3.07,2519,28.737,17786.66667,3.564553096,2519,28.737,17786.66667,6.138461538,6.3,28.737,17786.66667,6.138461538,2519,28.737,1.87,0,0,0,0,0
17329.73333,6.138461538,2534.5,28.93,17329.73333,6.138461538,2534.5,18.072,17329.73333,3.07,2534.5,28.93,17329.73333,3.564553096,2534.5,28.93,17329.73333,6.138461538,7.4,28.93,17329.73333,6.138461538,2534.5,28.93,0.94,0,0,0,0,0
18397.46667,6.094615385,2593.9,28.913,18397.46667,6.094615385,2593.9,18.186,18397.46667,3.07,2593.9,28.913,18397.46667,3.539092002,2593.9,28.913,18397.46667,6.094615385,7.3,28.913,18397.46667,6.094615385,2593.9,28.913,1.32,0,0,0,0,0
18837.86667,6.094615385,2654.3,28.943,18837.86667,6.094615385,2654.3,18.271,18837.86667,3.023,2654.3,28.943,18837.86667,3.539092002,2654.3,28.943,18837.86667,6.094615385,6.4,28.943,18837.86667,6.094615385,2654.3,28.943,2.16,0,0,0,0,0
19509.2,5.948461538,2708,28.993,19509.2,5.948461538,2708,18.297,19509.2,2.99,2708,28.993,19509.2,3.45422169,2708,28.993,19509.2,5.948461538,5.8,28.993,19509.2,5.948461538,2708,28.993,2.58,0,0,0,0,0
19009.56667,5.963076923,2776.4,29.043,19009.56667,5.963076923,2776.4,18.314,19009.56667,2.97,2776.4,29.043,19009.56667,3.462708721,2776.4,29.043,19009.56667,5.963076923,5.1,29.043,19009.56667,5.963076923,2776.4,29.043,3.08,0,0,0,0,0
19286.23395,5.933846154,2773.1,29.193,19286.23395,5.933846154,2773.1,18.366,19286.23395,2.97,2773.1,29.193,19286.23395,3.445734659,2773.1,29.193,19286.23395,5.933846154,5.3,29.193,19286.23395,5.933846154,2773.1,29.193,3.57,0,0,0,0,0
19867.33333,5.875384615,2782.8,29.37,19867.33333,5.875384615,2782.8,18.443,19867.33333,2.97,2782.8,29.37,19867.33333,3.411786534,2782.8,29.37,19867.33333,5.875384615,5.6,29.37,19867.33333,5.875384615,2782.8,29.37,3.99,0,0,0,0,0
20726.5,5.875384615,2845.3,29.397,20726.5,5.875384615,2845.3,18.521,20726.5,2.97,2845.3,29.397,20726.5,3.411786534,2845.3,29.397,20726.5,5.875384615,5.1,29.397,20726.5,5.875384615,2845.3,29.397,3.93,0,0,0,0,0
20528.06667,5.875384615,2832,29.573,20528.06667,5.875384615,2832,18.579,20528.06667,2.97,2832,29.573,20528.06667,3.411786534,2832,29.573,20528.06667,5.875384615,5.2,29.573,20528.06667,5.875384615,2832,29.573,3.7,0,0,0,0,0
20945.3,5.875384615,2836.6,29.59,20945.3,5.875384615,2836.6,18.648,20945.3,2.97,2836.6,29.59,20945.3,3.411786534,2836.6,29.59,20945.3,5.875384615,5.5,29.59,20945.3,5.875384615,2836.6,29.59,2.94,0,0,0,0,0
21616.9,5.875384615,2800.2,29.78,21616.9,5.875384615,2800.2,18.7,21616.9,2.97,2800.2,29.78,21616.9,3.411786534,2800.2,29.78,21616.9,5.875384615,6.3,29.78,21616.9,5.875384615,2800.2,29.78,2.3,0,0,0,0,0
22324.96667,5.875384615,2816.9,29.84,22324.96667,5.875384615,2816.9,18.743,22324.96667,2.97,2816.9,29.84,22324.96667,3.411786534,2816.9,29.84,22324.96667,5.875384615,6.8,29.84,22324.96667,5.875384615,2816.9,29.84,1.99,0,0,0,0,0
22036.86667,5.919230769,2869.6,29.83,22036.86667,5.919230769,2869.6,18.785,22036.86667,2.97,2869.6,29.83,22036.86667,3.437247628,2869.6,29.83,22036.86667,5.919230769,7,29.83,22036.86667,5.919230769,2869.6,29.83,1.73,0,0,0,0,0
22110.3,5.919230769,2915.9,29.947,22110.3,5.919230769,2915.9,18.843,22110.3,2.97,2915.9,29.947,22110.3,3.437247628,2915.9,29.947,22110.3,5.919230769,6.8,29.947,22110.3,5.919230769,2915.9,29.947,1.68,0,0,0,0,0
23087.07488,5.919230769,2975.3,29.99,23087.07488,5.919230769,2975.3,18.908,23087.07488,2.97,2975.3,29.99,23087.07488,3.437247628,2975.3,29.99,23087.07488,5.919230769,6.2,29.99,23087.07488,5.919230769,2975.3,29.99,2.4,0,0,0,0,0
23690.34015,5.919230769,3028.7,30.107,23690.34015,5.919230769,3028.7,19.02,23690.34015,2.97,3028.7,30.107,23690.34015,3.437247628,3028.7,30.107,23690.34015,5.919230769,5.6,30.107,23690.34015,5.919230769,3028.7,30.107,2.46,0,0,0,0,0
23998.44817,5.919230769,3062.1,30.22,23998.44817,5.919230769,3062.1,19.047,23998.44817,2.97,3062.1,30.22,23998.44817,3.437247628,3062.1,30.22,23998.44817,5.919230769,5.5,30.22,23998.44817,5.919230769,3062.1,30.22,2.61,0,0,0,0,0
24499.36667,5.919230769,3090.4,30.307,24499.36667,5.919230769,3090.4,19.092,24499.36667,2.97,3090.4,30.307,24499.36667,3.437247628,3090.4,30.307,24499.36667,5.919230769,5.6,30.307,24499.36667,5.919230769,3090.4,30.307,2.85,0,0,0,0,0
24878.86667,5.919230769,3097.9,30.38,24878.86667,5.919230769,3097.9,19.152,24878.86667,2.97,3097.9,30.38,24878.86667,3.437247628,3097.9,30.38,24878.86667,5.919230769,5.5,30.38,24878.86667,5.919230769,3097.9,30.38,2.92,0,0,0,0,0
25542.73333,5.919230769,3138.4,30.477,25542.73333,5.919230769,3138.4,19.196,25542.73333,2.97,3138.4,30.477,25542.73333,3.437247628,3138.4,30.477,25542.73333,5.919230769,5.8,30.477,25542.73333,5.919230769,3138.4,30.477,2.97,0,0,0,0,0
25875.23333,5.919230769,3177.7,30.533,25875.23333,5.919230769,3177.7,19.233,25875.23333,2.97,3177.7,30.533,25875.23333,3.437247628,3177.7,30.533,25875.23333,5.919230769,5.7,30.533,25875.23333,5.919230769,3177.7,30.533,2.96,0,0,0,0,0
25901,5.919230769,3237.6,30.72,25901,5.919230769,3237.6,19.272,25901,2.97,3237.6,30.72,25901,3.437247628,3237.6,30.72,25901,5.919230769,5.5,30.72,25901,5.919230769,3237.6,30.72,3.33,0,0,0,0,0
26578.42677,5.875384615,3262.2,30.803,26578.42677,5.875384615,3262.2,19.418,26578.42677,2.97,3262.2,30.803,26578.42677,3.411786534,3262.2,30.803,26578.42677,5.875384615,5.6,30.803,26578.42677,5.875384615,3262.2,30.803,3.45,0,0,0,0,0
27685.57115,5.875384615,3335.4,30.93,27685.57115,5.875384615,3335.4,19.477,27685.57115,2.97,3335.4,30.93,27685.57115,3.411786534,3335.4,30.93,27685.57115,5.875384615,5.5,30.93,27685.57115,5.875384615,3335.4,30.93,3.46,0,0,0,0,0
27378,5.875384615,3373.7,30.98,27378,5.875384615,3373.7,19.529,27378,2.97,3373.7,30.98,27378,3.411786534,3373.7,30.98,27378,5.875384615,5.2,30.98,27378,5.875384615,3373.7,30.98,3.49,0,0,0,0,0
27982,5.875384615,3419.5,31.05,27982,5.875384615,3419.5,19.607,27982,2.92,3419.5,31.05,27982,3.411786534,3419.5,31.05,27982,5.875384615,5,31.05,27982,5.875384615,3419.5,31.05,3.46,0,0,0,0,0
28913.76667,5.875384615,3429,31.193,28913.76667,5.875384615,3429,19.703,28913.76667,2.92,3429,31.193,28913.76667,3.411786534,3429,31.193,28913.76667,5.875384615,5,31.193,28913.76667,5.875384615,3429,31.193,3.58,0,0,0,0,0
30075.6,5.875384615,3513.3,31.29,30075.6,5.875384615,3513.3,19.801,30075.6,2.92,3513.3,31.29,30075.6,3.411786534,3513.3,31.29,30075.6,5.875384615,4.9,31.29,30075.6,5.875384615,3513.3,31.29,3.98,0,0,0,0,0
29741.7,5.875384615,3560.9,31.49,29741.7,5.875384615,3560.9,19.887,29741.7,2.92,3560.9,31.49,29741.7,3.411786534,3560.9,31.49,29741.7,5.875384615,4.7,31.49,29741.7,5.875384615,3560.9,31.49,4.08,0,0,0,0,0
29989.53333,5.875384615,3633.2,31.583,29989.53333,5.875384615,3633.2,19.96,29989.53333,2.92,3633.2,31.583,29989.53333,3.411786534,3633.2,31.583,29989.53333,5.875384615,4.4,31.583,29989.53333,5.875384615,3633.2,31.583,4.08,0,0,0,0,0
31054.13333,5.875384615,3720.8,31.75,31054.13333,5.875384615,3720.8,20.088,31054.13333,2.92,3720.8,31.75,31054.13333,3.411786534,3720.8,31.75,31054.13333,5.875384615,4.1,31.75,31054.13333,5.875384615,3720.8,31.75,4.17,0,0,0,0,0
32585.4,5.875384615,3812.2,32.047,32585.4,5.875384615,3812.2,20.218,32585.4,2.92,3812.2,32.047,32585.4,3.411786534,3812.2,32.047,32585.4,5.875384615,3.9,32.047,32585.4,5.875384615,3812.2,32.047,4.56,0,0,0,0,0
32235.13333,5.89,3824.9,32.337,32235.13333,5.89,3824.9,20.391,32235.13333,2.92,3824.9,32.337,32235.13333,3.420273566,3824.9,32.337,32235.13333,5.89,3.8,32.337,32235.13333,5.89,3824.9,32.337,4.91,0,0,0,0,0
32460.53333,5.919230769,3850,32.617,32460.53333,5.919230769,3850,20.601,32460.53333,2.937,3850,32.617,32460.53333,3.437247628,3850,32.617,32460.53333,5.919230769,3.8,32.617,32460.53333,5.919230769,3850,32.617,5.41,0,0,0,0,0
33695.26667,5.963076923,3881.2,32.883,33695.26667,5.963076923,3881.2,20.791,33695.26667,2.97,3881.2,32.883,33695.26667,3.462708721,3881.2,32.883,33695.26667,5.963076923,3.7,32.883,33695.26667,5.963076923,3881.2,32.883,5.56,0,0,0,0,0
34823.96667,5.963076923,3915.4,32.967,34823.96667,5.963076923,3915.4,20.886,34823.96667,2.99,3915.4,32.967,34823.96667,3.462708721,3915.4,32.967,34823.96667,5.963076923,3.8,32.967,34823.96667,5.963076923,3915.4,32.967,4.82,0,0,0,0,0
34440.43333,5.963076923,3916.2,33.167,34440.43333,5.963076923,3916.2,20.997,34440.43333,3,3916.2,33.167,34440.43333,3.462708721,3916.2,33.167,34440.43333,5.963076923,3.8,33.167,34440.43333,5.963076923,3916.2,33.167,3.99,0,0,0,0,0
